,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Capital Gain,Capital Loss,Hours per week,Country,Race,Sex,Loan
2987,72,4,7.0,0,8,0,0.0,0.0,35.0,39,2,0,False
2988,28,4,6.0,0,12,0,0.0,0.0,40.0,39,4,0,False
2989,58,6,13.0,2,5,4,0.0,0.0,25.0,39,4,1,False
2990,61,4,4.0,6,8,1,0.0,0.0,38.0,39,2,0,False
2991,36,4,9.0,2,3,4,7688.0,0.0,50.0,39,4,1,True
2992,50,4,10.0,0,3,0,0.0,0.0,45.0,39,2,0,False
2993,22,4,10.0,4,1,3,0.0,0.0,25.0,39,4,1,False
2994,32,4,9.0,4,1,1,2977.0,0.0,35.0,39,2,0,False
2995,28,7,13.0,4,10,0,0.0,0.0,20.0,39,4,1,False
2996,28,4,10.0,4,1,0,0.0,0.0,52.0,39,4,0,False
2997,21,7,10.0,4,3,3,0.0,0.0,35.0,39,4,1,False
2998,41,5,13.0,2,4,4,0.0,0.0,72.0,0,4,1,False
2999,44,4,9.0,2,14,4,0.0,0.0,40.0,39,4,1,False
3000,58,2,5.0,2,14,4,0.0,0.0,40.0,39,4,1,False
3001,22,4,10.0,4,8,3,0.0,0.0,11.0,39,4,0,False
3002,38,6,9.0,2,4,4,0.0,0.0,99.0,39,4,1,False
3003,27,2,13.0,4,10,0,0.0,0.0,40.0,39,4,0,False
3004,38,6,13.0,2,12,5,0.0,0.0,60.0,39,4,0,True
3005,26,4,12.0,3,3,2,0.0,0.0,40.0,0,1,0,False
3006,37,4,11.0,0,10,0,8614.0,0.0,45.0,39,4,0,True
3007,34,4,10.0,2,4,5,0.0,1485.0,40.0,39,4,0,True
3008,28,4,4.0,2,7,2,0.0,0.0,48.0,3,1,0,False
3009,34,4,11.0,4,6,0,0.0,0.0,40.0,39,2,1,False
3010,39,4,13.0,0,1,0,0.0,0.0,40.0,39,4,1,False
3011,33,6,12.0,0,12,0,0.0,0.0,60.0,39,4,1,False
3012,35,4,14.0,4,10,0,13550.0,0.0,55.0,0,4,1,True
3013,54,4,13.0,2,12,4,0.0,0.0,35.0,39,4,1,True
3014,44,4,10.0,0,4,0,0.0,0.0,50.0,39,4,1,False
3015,44,4,11.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3016,28,4,9.0,2,7,4,0.0,0.0,45.0,39,0,1,False
3017,30,4,9.0,2,14,4,0.0,0.0,40.0,39,4,1,False
3018,21,4,9.0,4,12,3,0.0,0.0,35.0,39,4,0,False
3019,34,4,13.0,4,12,0,0.0,0.0,38.0,39,4,1,False
3020,33,2,9.0,0,11,1,0.0,0.0,40.0,39,4,1,False
3021,52,4,10.0,2,7,4,0.0,0.0,40.0,39,4,1,False
3022,29,7,14.0,2,10,4,0.0,0.0,15.0,39,4,1,False
3023,23,4,9.0,4,8,3,0.0,0.0,35.0,39,4,1,False
3024,32,4,10.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3025,18,4,7.0,4,12,3,0.0,0.0,15.0,39,4,0,False
3026,26,2,13.0,4,10,3,0.0,0.0,40.0,39,2,0,False
3027,25,4,5.0,4,3,0,0.0,0.0,40.0,26,4,1,False
3028,48,6,13.0,2,10,4,0.0,0.0,40.0,39,4,1,False
3029,35,4,9.0,0,5,0,0.0,0.0,70.0,39,4,1,False
3030,45,4,10.0,2,4,4,0.0,0.0,60.0,39,4,1,True
3031,23,4,9.0,4,3,1,0.0,0.0,40.0,39,4,1,False
3032,40,4,13.0,2,8,5,7688.0,0.0,52.0,24,1,0,True
3033,47,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,True
3034,20,4,9.0,4,8,3,0.0,0.0,50.0,39,4,1,False
3035,54,0,9.0,6,0,3,0.0,0.0,40.0,39,4,0,False
3036,35,6,9.0,4,3,0,0.0,0.0,40.0,39,2,1,False
3037,19,4,9.0,4,8,0,0.0,0.0,40.0,39,4,0,False
3038,50,4,13.0,5,10,1,0.0,0.0,40.0,30,1,0,False
3039,26,4,9.0,4,1,0,0.0,0.0,40.0,39,4,1,False
3040,35,4,9.0,0,8,0,0.0,0.0,35.0,39,4,0,False
3041,36,4,9.0,0,1,1,0.0,0.0,50.0,39,4,0,False
3042,37,4,10.0,2,3,4,0.0,0.0,50.0,39,4,1,True
3043,31,4,2.0,2,5,4,0.0,0.0,45.0,26,4,1,False
3044,24,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3045,28,4,9.0,2,7,4,0.0,0.0,40.0,39,2,1,False
3046,56,4,10.0,0,4,0,0.0,1980.0,40.0,39,4,0,False
3047,45,2,10.0,0,1,1,6497.0,0.0,35.0,39,2,0,False
3048,55,1,10.0,2,3,4,0.0,0.0,45.0,39,4,1,False
3049,47,4,9.0,0,1,1,0.0,0.0,40.0,39,4,0,False
3050,47,4,9.0,2,7,5,0.0,0.0,40.0,39,4,0,False
3051,39,4,14.0,4,1,0,0.0,0.0,40.0,0,4,1,False
3052,53,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,True
3053,30,4,7.0,2,6,4,0.0,0.0,50.0,39,4,1,False
3054,90,4,9.0,6,14,1,0.0,0.0,99.0,39,4,1,False
3055,62,5,14.0,2,12,4,0.0,0.0,35.0,39,4,1,False
3056,31,4,10.0,4,11,2,0.0,0.0,40.0,0,2,1,False
3057,46,2,13.0,4,10,0,0.0,0.0,40.0,39,4,0,True
3058,27,4,11.0,4,3,0,0.0,0.0,40.0,39,4,1,False
3059,38,4,14.0,2,4,4,0.0,0.0,60.0,39,4,1,True
3060,31,1,13.0,0,11,0,0.0,0.0,50.0,39,4,1,True
3061,21,4,9.0,4,8,3,0.0,0.0,40.0,39,4,1,False
3062,66,4,13.0,2,12,4,20051.0,0.0,40.0,39,4,1,True
3063,64,0,4.0,6,0,0,0.0,0.0,4.0,39,4,0,False
3064,24,4,14.0,4,4,3,6849.0,0.0,90.0,39,4,1,False
3065,27,4,9.0,4,8,0,0.0,0.0,52.0,39,4,0,False
3066,40,6,13.0,2,10,4,0.0,0.0,40.0,39,4,1,False
3067,38,4,10.0,0,12,0,0.0,0.0,40.0,39,4,0,False
3068,37,2,10.0,2,1,4,0.0,0.0,40.0,2,4,1,True
3069,60,0,9.0,2,0,4,0.0,0.0,40.0,39,4,1,False
3070,35,4,9.0,0,3,0,0.0,0.0,40.0,39,4,0,False
3071,45,4,9.0,3,8,1,0.0,0.0,60.0,39,2,0,True
3072,21,0,9.0,4,0,0,0.0,0.0,20.0,39,4,0,False
3073,19,4,10.0,4,8,3,0.0,0.0,20.0,39,4,0,False
3074,17,0,6.0,4,0,3,0.0,0.0,40.0,39,4,0,False
3075,42,0,14.0,2,0,4,0.0,0.0,50.0,39,4,1,False
3076,28,4,7.0,2,4,4,0.0,0.0,50.0,39,4,1,True
3077,29,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3078,42,1,9.0,4,1,1,0.0,0.0,40.0,39,4,0,False
3079,29,4,10.0,0,8,0,0.0,0.0,35.0,39,4,0,False
3080,42,4,12.0,2,12,4,0.0,0.0,45.0,39,4,1,True
3081,46,4,12.0,0,10,1,0.0,0.0,40.0,39,4,0,False
3082,41,4,10.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3083,30,7,10.0,4,1,0,0.0,0.0,37.0,39,4,0,False
3084,54,4,4.0,0,7,1,0.0,3900.0,40.0,39,4,0,False
3085,25,4,11.0,2,10,5,0.0,1887.0,40.0,39,4,0,True
3086,28,4,9.0,4,10,0,0.0,0.0,40.0,39,0,0,False
3087,26,4,10.0,4,14,0,2174.0,0.0,75.0,39,2,1,False
3088,18,1,7.0,4,7,3,0.0,0.0,4.0,39,4,1,False
3089,18,4,9.0,4,7,0,0.0,0.0,30.0,39,4,0,False
3090,40,4,10.0,2,7,4,0.0,0.0,40.0,39,4,1,True
3091,43,4,10.0,2,3,4,15024.0,0.0,60.0,39,4,1,True
3092,26,4,10.0,2,12,4,0.0,0.0,50.0,39,4,1,True
3093,32,4,9.0,4,8,3,0.0,0.0,40.0,39,4,0,False
3094,22,4,2.0,4,7,0,0.0,0.0,24.0,26,4,1,False
3095,27,4,6.0,4,3,0,0.0,0.0,30.0,39,4,1,False
3096,26,4,10.0,4,8,0,0.0,0.0,30.0,39,4,0,False
3097,22,4,9.0,4,6,3,0.0,0.0,40.0,39,4,1,False
3098,46,2,15.0,2,10,4,0.0,0.0,40.0,30,1,1,True
3099,40,4,10.0,0,14,1,0.0,0.0,40.0,39,4,1,True
3100,52,0,9.0,0,0,0,0.0,0.0,45.0,39,4,1,True
3101,37,4,13.0,2,10,5,0.0,0.0,16.0,39,4,0,True
3102,34,4,9.0,2,3,4,0.0,0.0,45.0,39,4,1,False
3103,36,4,10.0,2,3,4,0.0,0.0,45.0,39,4,1,False
3104,19,4,9.0,4,6,2,0.0,0.0,40.0,39,4,1,False
3105,51,4,4.0,5,7,0,0.0,0.0,30.0,39,2,0,False
3106,52,1,10.0,2,8,4,0.0,0.0,50.0,39,4,1,False
3107,21,0,12.0,4,0,3,0.0,0.0,40.0,39,4,0,False
3108,18,0,8.0,4,0,3,0.0,0.0,24.0,11,1,0,False
3109,31,4,14.0,4,10,0,0.0,0.0,60.0,39,4,0,False
3110,39,6,13.0,0,3,0,0.0,1669.0,60.0,0,2,1,False
3111,22,4,9.0,4,8,0,0.0,0.0,80.0,39,2,1,False
3112,30,4,12.0,4,12,0,0.0,0.0,40.0,9,4,1,False
3113,31,4,12.0,0,8,0,0.0,0.0,32.0,39,4,0,False
3114,22,4,13.0,4,12,3,0.0,0.0,15.0,39,4,0,False
3115,55,5,15.0,2,10,4,0.0,2415.0,35.0,12,4,1,True
3116,45,2,14.0,2,10,4,0.0,0.0,50.0,39,4,1,True
3117,22,4,8.0,4,8,0,0.0,0.0,35.0,39,4,1,False
3118,23,4,9.0,4,8,0,0.0,0.0,40.0,13,4,1,False
3119,46,5,12.0,2,4,5,0.0,0.0,40.0,39,4,0,False
3120,49,6,9.0,2,3,4,0.0,0.0,40.0,39,4,1,True
3121,72,4,6.0,2,12,4,0.0,0.0,15.0,39,4,1,False
3122,48,4,9.0,4,7,0,2174.0,0.0,40.0,39,2,0,False
3123,31,2,10.0,2,11,4,15024.0,0.0,56.0,39,4,1,True
3124,42,4,13.0,4,4,0,0.0,0.0,35.0,39,4,0,False
3125,42,4,10.0,0,4,1,0.0,0.0,45.0,39,4,0,False
3126,36,6,9.0,2,5,4,0.0,1902.0,60.0,39,4,1,True
3127,31,4,4.0,0,7,1,0.0,0.0,40.0,39,4,0,False
3128,21,4,12.0,4,1,3,0.0,0.0,8.0,39,4,0,False
3129,29,4,8.0,4,8,1,0.0,0.0,35.0,0,2,0,False
3130,38,1,10.0,2,8,4,0.0,0.0,40.0,39,2,1,False
3131,28,0,8.0,2,0,5,0.0,0.0,20.0,11,4,0,False
3132,41,4,13.0,0,4,0,0.0,0.0,50.0,39,4,1,True
3133,33,4,10.0,2,8,4,0.0,0.0,40.0,39,4,1,False
3134,31,4,13.0,5,12,3,0.0,0.0,40.0,39,2,0,False
3135,38,4,11.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3136,48,4,13.0,0,8,1,0.0,0.0,56.0,39,4,0,True
3137,72,0,9.0,6,0,0,0.0,0.0,30.0,39,4,1,False
3138,26,4,11.0,2,3,4,0.0,0.0,65.0,39,4,1,True
3139,23,4,9.0,4,6,0,0.0,0.0,72.0,6,4,1,False
3140,37,4,13.0,2,7,4,0.0,0.0,40.0,39,4,1,True
3141,51,2,12.0,2,10,4,0.0,0.0,60.0,39,4,1,False
3142,24,4,13.0,4,1,3,0.0,0.0,35.0,39,4,1,False
3143,74,7,4.0,6,6,0,0.0,0.0,20.0,39,4,0,False
3144,36,4,13.0,2,4,4,0.0,0.0,55.0,39,4,1,True
3145,19,0,10.0,4,0,3,0.0,0.0,40.0,39,4,1,False
3146,36,4,10.0,2,4,5,0.0,0.0,35.0,39,4,0,True
3147,23,4,13.0,4,12,0,0.0,0.0,40.0,39,4,1,False
3148,31,4,10.0,2,7,4,0.0,0.0,40.0,39,4,1,False
3149,56,4,10.0,2,4,4,0.0,0.0,40.0,39,4,1,True
3150,51,4,12.0,0,4,1,0.0,0.0,55.0,11,4,1,False
3151,19,4,9.0,4,8,3,0.0,0.0,40.0,39,1,0,False
3152,42,7,13.0,0,1,1,2977.0,0.0,40.0,39,2,0,False
3153,51,5,9.0,2,4,4,0.0,0.0,70.0,39,4,1,True
3154,28,4,13.0,4,4,0,0.0,0.0,50.0,39,4,1,True
3155,19,4,10.0,4,3,3,0.0,0.0,20.0,39,4,1,False
3156,39,4,9.0,0,7,1,0.0,1726.0,40.0,39,4,1,False
3157,18,4,9.0,4,7,0,0.0,0.0,30.0,39,4,0,False
3158,53,2,14.0,0,10,1,0.0,0.0,50.0,39,4,0,False
3159,29,4,9.0,0,8,0,0.0,0.0,25.0,39,4,0,False
3160,27,4,9.0,4,3,0,0.0,0.0,35.0,21,4,1,False
3161,25,2,13.0,4,10,0,0.0,0.0,40.0,39,2,0,False
3162,28,4,9.0,4,3,0,0.0,0.0,35.0,39,4,1,False
3163,37,4,6.0,2,14,4,0.0,0.0,55.0,39,4,1,False
3164,38,0,11.0,4,0,3,0.0,0.0,15.0,39,4,1,False
3165,56,0,9.0,2,0,4,0.0,0.0,25.0,39,4,1,False
3166,62,6,10.0,2,4,4,0.0,0.0,70.0,39,4,1,False
3167,19,4,9.0,4,8,3,0.0,0.0,15.0,39,4,0,False
3168,41,0,13.0,3,0,0,0.0,0.0,30.0,39,4,1,False
3169,28,6,13.0,2,3,4,0.0,0.0,55.0,39,4,1,False
3170,60,5,9.0,2,1,5,15024.0,0.0,15.0,39,4,0,True
3171,34,4,11.0,2,1,4,0.0,0.0,45.0,39,2,1,True
3172,30,4,9.0,2,7,4,0.0,0.0,40.0,39,4,1,False
3173,31,4,10.0,5,12,1,0.0,0.0,40.0,35,1,1,False
3174,58,4,12.0,2,9,2,0.0,0.0,35.0,31,4,0,False
3175,82,4,3.0,6,8,1,0.0,0.0,20.0,39,4,1,False
3176,48,4,9.0,4,1,0,2463.0,0.0,40.0,39,4,0,False
3177,26,4,9.0,2,12,4,0.0,0.0,40.0,39,4,1,False
3178,37,4,16.0,2,10,5,0.0,0.0,35.0,39,4,0,False
3179,34,2,9.0,2,11,4,0.0,0.0,53.0,39,4,1,True
3180,37,4,9.0,4,8,0,0.0,0.0,75.0,39,4,1,False
3181,36,2,10.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3182,41,4,15.0,2,4,4,0.0,0.0,40.0,39,4,1,True
3183,20,4,12.0,4,8,0,0.0,0.0,40.0,39,4,0,False
3184,44,0,10.0,0,0,1,0.0,0.0,10.0,31,4,0,False
3185,18,4,8.0,4,8,3,0.0,0.0,10.0,39,4,1,False
3186,52,4,3.0,4,6,0,0.0,0.0,40.0,39,4,0,False
3187,19,4,10.0,4,8,3,0.0,0.0,40.0,39,4,0,False
3188,30,4,10.0,4,4,0,0.0,0.0,40.0,9,4,0,False
3189,45,4,9.0,0,4,0,0.0,0.0,46.0,39,4,0,False
3190,51,6,14.0,0,4,1,25236.0,0.0,50.0,39,4,1,True
3191,33,4,9.0,2,5,4,0.0,0.0,45.0,39,4,1,False
3192,22,0,10.0,4,0,3,0.0,0.0,20.0,39,4,0,False
3193,24,7,13.0,4,10,0,0.0,0.0,15.0,39,4,1,False
3194,41,6,10.0,0,8,1,0.0,0.0,45.0,39,4,1,False
3195,48,4,4.0,2,8,4,0.0,0.0,30.0,3,1,1,False
3196,63,6,10.0,2,8,4,0.0,0.0,48.0,39,4,1,False
3197,35,2,10.0,2,11,4,0.0,0.0,50.0,39,4,1,False
3198,60,0,9.0,2,0,4,0.0,0.0,5.0,39,4,1,False
3199,49,2,10.0,4,8,1,0.0,0.0,30.0,39,4,0,False
3200,28,0,10.0,4,0,3,0.0,0.0,40.0,39,2,0,False
3201,45,6,10.0,2,4,4,0.0,0.0,40.0,39,0,1,False
3202,49,4,10.0,4,3,3,0.0,0.0,40.0,39,4,1,False
3203,43,7,13.0,2,1,4,0.0,0.0,50.0,39,4,1,True
3204,39,4,10.0,2,3,4,0.0,0.0,45.0,39,4,1,True
3205,60,2,9.0,2,8,4,0.0,0.0,40.0,39,4,1,False
3206,67,0,16.0,2,0,4,20051.0,0.0,5.0,39,4,1,True
3207,33,4,4.0,0,6,3,0.0,0.0,40.0,39,4,1,False
3208,21,4,10.0,4,13,3,0.0,0.0,25.0,7,4,0,False
3209,41,4,14.0,2,10,4,0.0,0.0,40.0,9,4,1,False
3210,40,4,6.0,2,14,4,0.0,0.0,40.0,39,4,1,False
3211,41,4,9.0,2,7,4,0.0,0.0,45.0,39,4,1,False
3212,51,4,9.0,2,1,4,0.0,0.0,50.0,39,4,1,False
3213,45,4,9.0,0,13,0,0.0,0.0,50.0,39,4,0,True
3214,57,4,14.0,2,4,4,0.0,1977.0,40.0,39,2,1,True
3215,30,4,7.0,4,6,3,0.0,0.0,49.0,39,4,1,False
3216,43,4,14.0,0,4,0,0.0,0.0,50.0,39,4,0,True
3217,40,4,9.0,2,7,4,0.0,0.0,40.0,39,4,1,False
3218,31,4,10.0,0,7,0,0.0,0.0,40.0,39,4,1,False
3219,42,4,9.0,2,12,5,0.0,0.0,40.0,39,4,0,True
3220,24,1,12.0,2,4,5,0.0,0.0,40.0,39,4,0,False
3221,24,4,13.0,4,1,0,0.0,0.0,32.0,39,4,1,False
3222,19,4,10.0,4,12,3,0.0,0.0,25.0,39,4,0,False
3223,17,0,6.0,4,0,3,0.0,0.0,40.0,39,4,1,False
3224,41,5,13.0,2,4,4,0.0,0.0,40.0,0,4,1,False
3225,31,4,9.0,2,8,4,0.0,0.0,35.0,39,4,1,False
3226,38,4,9.0,2,14,4,0.0,0.0,60.0,39,4,1,False
3227,18,4,7.0,4,12,3,0.0,0.0,20.0,39,4,0,False
3228,41,4,9.0,4,4,0,0.0,0.0,60.0,39,1,1,False
3229,39,4,10.0,2,4,4,0.0,0.0,50.0,39,4,1,True
3230,29,4,10.0,2,1,5,0.0,0.0,65.0,39,4,0,False
3231,18,4,9.0,4,6,3,0.0,0.0,25.0,39,4,0,False
3232,23,4,9.0,4,11,3,0.0,0.0,16.0,39,2,1,False
3233,26,4,12.0,5,3,0,0.0,0.0,40.0,39,3,0,False
3234,53,4,9.0,2,7,4,0.0,0.0,40.0,39,4,1,False
3235,20,4,10.0,4,12,0,0.0,0.0,50.0,39,4,0,False
3236,45,6,9.0,2,3,4,0.0,0.0,60.0,39,4,1,False
3237,59,2,10.0,2,11,4,0.0,0.0,42.0,39,4,1,False
3238,66,7,9.0,6,10,1,0.0,0.0,35.0,39,2,0,False
3239,50,4,10.0,2,13,4,0.0,0.0,45.0,39,4,1,True
3240,48,5,9.0,2,4,4,7688.0,0.0,40.0,39,4,1,True
3241,62,4,5.0,4,9,0,1055.0,0.0,22.0,39,2,0,False
3242,18,4,7.0,4,6,3,0.0,0.0,18.0,39,4,1,False
3243,58,5,9.0,4,12,0,0.0,0.0,47.0,39,4,1,False
3244,36,4,10.0,2,12,4,5178.0,0.0,50.0,39,4,1,True
3245,24,4,9.0,4,1,3,0.0,0.0,40.0,39,4,1,False
3246,29,4,9.0,2,3,4,0.0,0.0,40.0,39,1,1,False
3247,22,2,9.0,4,5,3,0.0,0.0,40.0,39,4,1,False
3248,37,4,9.0,2,7,4,0.0,1848.0,48.0,39,4,1,True
3249,54,4,10.0,2,10,5,0.0,0.0,40.0,39,4,0,False
3250,30,4,13.0,2,12,4,7298.0,0.0,50.0,39,4,1,True
3251,32,4,10.0,2,14,4,0.0,0.0,60.0,39,4,1,True
3252,39,5,13.0,2,12,4,0.0,2415.0,60.0,39,4,1,True
3253,20,4,10.0,4,8,3,0.0,0.0,35.0,39,4,1,False
3254,41,4,12.0,4,1,0,0.0,0.0,50.0,39,3,0,False
3255,61,0,9.0,2,0,4,0.0,0.0,6.0,39,4,1,False
3256,41,4,9.0,2,6,4,0.0,0.0,40.0,39,4,1,False
3257,33,1,9.0,4,4,0,0.0,0.0,40.0,39,4,0,False
3258,48,7,11.0,0,10,1,0.0,0.0,56.0,39,4,0,True
3259,39,4,7.0,4,10,1,0.0,0.0,30.0,33,4,0,False
3260,27,6,10.0,2,8,4,0.0,0.0,40.0,39,4,1,False
3261,37,4,9.0,2,5,4,0.0,0.0,40.0,39,4,1,False
3262,22,0,9.0,0,0,2,0.0,0.0,40.0,39,2,0,False
3263,27,4,11.0,4,7,0,0.0,0.0,40.0,39,4,1,False
3264,48,4,14.0,2,10,4,0.0,0.0,40.0,39,4,1,True
3265,30,4,4.0,2,3,4,0.0,0.0,48.0,39,4,1,False
3266,48,2,9.0,2,3,4,0.0,0.0,60.0,39,4,1,False
3267,29,4,9.0,2,1,4,0.0,0.0,45.0,39,4,1,False
3268,22,4,10.0,4,8,0,3325.0,0.0,40.0,39,4,1,False
3269,55,4,10.0,2,12,4,0.0,0.0,50.0,39,4,1,False
3270,66,4,13.0,2,1,4,0.0,0.0,40.0,30,1,1,False
3271,38,4,13.0,2,10,5,0.0,0.0,40.0,39,4,0,True
3272,31,4,1.0,4,8,2,0.0,0.0,35.0,26,4,0,False
3273,19,4,8.0,4,6,0,0.0,0.0,40.0,39,4,1,False
3274,46,6,10.0,2,4,4,3137.0,0.0,40.0,39,4,1,False
3275,42,4,9.0,2,13,4,0.0,0.0,40.0,39,4,1,True
3276,23,4,10.0,4,6,3,0.0,0.0,32.0,5,4,1,False
3277,30,4,10.0,4,4,3,0.0,0.0,40.0,39,2,0,False
3278,47,4,11.0,2,10,4,0.0,0.0,40.0,39,4,1,True
3279,18,4,10.0,4,8,3,0.0,0.0,40.0,39,4,1,False
3280,40,4,10.0,4,4,0,0.0,0.0,50.0,39,4,1,False
3281,34,4,9.0,0,11,0,0.0,0.0,45.0,39,2,1,False
3282,39,4,12.0,4,13,0,0.0,0.0,40.0,39,4,0,False
3283,57,4,10.0,4,3,0,0.0,0.0,42.0,39,4,1,False
3284,42,4,10.0,0,10,0,0.0,0.0,40.0,39,4,1,False
3285,24,4,10.0,4,7,0,0.0,0.0,40.0,39,4,1,False
3286,68,0,16.0,2,0,4,20051.0,0.0,50.0,39,4,1,True
3287,20,4,10.0,4,8,2,0.0,0.0,30.0,39,1,1,False
3288,58,4,7.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3289,47,4,14.0,2,4,4,0.0,0.0,40.0,39,4,1,False
3290,59,4,13.0,2,3,4,15024.0,0.0,50.0,39,4,1,True
3291,23,4,9.0,4,12,0,0.0,0.0,40.0,39,4,1,False
3292,82,5,10.0,6,12,0,0.0,0.0,20.0,39,4,1,False
3293,23,4,2.0,4,5,0,0.0,0.0,36.0,26,4,1,False
3294,38,4,9.0,2,3,4,0.0,0.0,40.0,27,4,1,False
3295,54,4,9.0,2,14,4,0.0,0.0,50.0,39,4,1,True
3296,35,4,13.0,4,12,0,0.0,0.0,40.0,39,4,0,False
3297,25,4,14.0,4,10,3,0.0,0.0,40.0,39,4,0,False
3298,29,4,10.0,4,13,0,0.0,0.0,40.0,39,4,0,False
3299,40,6,13.0,2,12,4,0.0,0.0,45.0,39,4,1,True
3300,22,4,8.0,4,11,3,0.0,0.0,35.0,39,2,1,False
3301,32,2,9.0,2,14,4,0.0,0.0,40.0,39,4,1,False
3302,33,4,9.0,4,1,3,0.0,0.0,40.0,39,2,0,False
3303,63,6,10.0,6,4,0,0.0,0.0,35.0,39,4,1,False
3304,26,4,11.0,4,8,0,0.0,0.0,40.0,39,4,0,False
3305,43,4,13.0,2,4,4,7298.0,0.0,40.0,39,4,1,True
3306,30,4,10.0,2,4,4,0.0,0.0,50.0,39,4,1,False
3307,22,4,9.0,4,6,3,0.0,0.0,50.0,32,4,1,False
3308,23,4,13.0,4,10,3,0.0,0.0,38.0,39,4,0,False
3309,24,4,13.0,4,1,0,0.0,0.0,10.0,39,4,1,False
3310,45,6,9.0,2,4,4,0.0,0.0,25.0,39,4,1,False
3311,24,7,10.0,4,1,3,0.0,0.0,40.0,0,1,1,False
3312,20,4,10.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3313,21,4,6.0,5,12,1,0.0,0.0,38.0,39,2,0,False
3314,21,4,11.0,4,1,0,0.0,0.0,40.0,39,4,0,False
3315,52,4,10.0,2,12,4,7298.0,0.0,45.0,39,4,1,True
3316,20,4,10.0,4,8,3,0.0,0.0,15.0,39,4,0,False
3317,29,4,9.0,4,12,0,0.0,0.0,10.0,39,4,0,False
3318,31,4,10.0,2,8,4,0.0,0.0,35.0,39,2,1,False
3319,30,4,9.0,0,1,0,0.0,0.0,40.0,39,4,0,False
3320,25,4,13.0,4,13,0,0.0,0.0,50.0,39,4,0,False
3321,19,7,10.0,4,8,0,0.0,0.0,12.0,39,2,1,False
3322,34,4,9.0,0,4,1,2977.0,0.0,50.0,39,4,0,False
3323,27,0,13.0,4,0,1,0.0,0.0,25.0,30,1,1,False
3324,45,4,13.0,4,10,0,0.0,0.0,40.0,39,4,1,True
3325,41,4,10.0,0,1,0,0.0,0.0,24.0,8,2,0,False
3326,31,4,9.0,0,7,1,0.0,0.0,40.0,39,4,0,False
3327,63,0,6.0,2,0,4,0.0,0.0,40.0,39,4,1,False
3328,23,4,11.0,4,13,0,0.0,0.0,40.0,39,4,1,False
3329,25,4,10.0,2,12,4,2885.0,0.0,43.0,39,4,1,False
3330,19,4,9.0,0,8,0,0.0,0.0,40.0,39,4,0,False
3331,17,4,6.0,4,12,3,0.0,0.0,16.0,39,4,0,False
3332,41,4,9.0,2,1,4,0.0,0.0,40.0,39,4,1,False
3333,58,0,9.0,6,0,0,0.0,0.0,12.0,39,4,0,False
3334,28,4,3.0,4,7,0,0.0,0.0,40.0,0,4,0,False
3335,48,4,9.0,2,7,4,0.0,0.0,48.0,39,4,1,False
3336,33,4,10.0,4,12,0,0.0,0.0,35.0,39,2,1,False
3337,36,0,10.0,2,0,5,0.0,0.0,25.0,39,4,0,False
3338,50,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3339,42,4,12.0,0,10,1,8614.0,0.0,40.0,39,4,0,True
3340,45,4,7.0,6,1,1,0.0,0.0,40.0,39,4,0,False
3341,26,4,9.0,4,14,0,0.0,0.0,70.0,39,4,1,False
3342,37,6,14.0,4,4,0,0.0,0.0,60.0,39,4,1,False
3343,40,4,2.0,4,8,0,0.0,0.0,45.0,8,4,1,False
3344,20,4,10.0,4,7,3,0.0,0.0,40.0,39,4,0,False
3345,45,6,14.0,4,10,0,0.0,0.0,60.0,39,4,0,False
3346,65,4,9.0,2,3,4,2290.0,0.0,40.0,12,4,1,False
3347,25,4,13.0,0,12,0,0.0,0.0,40.0,39,4,0,False
3348,47,4,13.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3349,40,6,9.0,2,5,4,0.0,0.0,70.0,39,4,1,True
3350,29,2,10.0,4,6,0,0.0,0.0,50.0,39,4,1,False
3351,35,4,10.0,2,4,4,15024.0,0.0,60.0,39,4,1,True
3352,19,0,7.0,4,0,3,0.0,0.0,30.0,39,4,0,False
3353,27,4,12.0,4,3,1,0.0,0.0,40.0,39,4,1,False
3354,24,4,13.0,4,10,0,0.0,0.0,40.0,39,4,0,False
3355,20,0,7.0,4,0,2,0.0,0.0,40.0,39,4,1,False
3356,21,4,13.0,4,10,3,0.0,0.0,45.0,39,1,0,False
3357,33,4,9.0,2,3,4,0.0,0.0,40.0,39,4,1,False
3358,36,2,12.0,5,1,1,0.0,0.0,40.0,39,4,0,False
3359,27,4,10.0,4,8,3,0.0,0.0,40.0,39,4,0,False
3360,23,4,10.0,4,8,3,0.0,0.0,40.0,39,4,0,False
3361,34,6,10.0,2,5,4,0.0,0.0,50.0,39,4,1,False
